名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
沈阳建筑大学商业街,辽宁,沈阳,沈阳,024,,浑南新区,浑南东路9号沈阳建筑大学内,景点,观光街区,123.517087,41.745137
太美旅游,辽宁,沈阳,沈阳,024,88613638,奉天街沿线,奉天大街346号格林自由成（近格林嚎森）,景点,旅行社,123.44214,41.808011
沈阳建筑大学建筑博物馆,辽宁,沈阳,沈阳,024,,浑南新区,五三街道浑南东路9号,景点,博物馆,123.515152,41.743851
保利·双河城公园,辽宁,沈阳,沈阳,024,,东陵路/沈阳农业大学,东陵街道东陵西路29号新宁街,景点,公园/广场,123.540545,41.809308
凯撒旅游沈阳分站,辽宁,沈阳,沈阳,024,31379689,文艺路/文化路,青年大街286号华润大厦A座1105室,景点,旅行社,123.434871,41.776973
营城子大街基督教堂,辽宁,沈阳,沈阳,024,,浑南区,营城子大街,景点,宗教,123.633009,41.714537
世博国际旅行社,辽宁,沈阳,沈阳,024,31689488,东中街,东顺城街17号共达大厦1303室（近中街新世界百货4部）,景点,旅行社,123.464762,41.803712
客运天天旅行社,辽宁,沈阳,沈阳,024,130****9629,北站/市府,北站路77号光达大厦C座15楼8号,景点,旅行社,123.437115,41.815585
旅游观光巴士,辽宁,沈阳,沈阳,024,66890630,北陵,黄河南大街105号辽宁大厦（近南风大剧院）,景点,城市观光,123.423464,41.839179
虎跃旅行社,辽宁,沈阳,沈阳,024,4006900556,北站/市府,友好街21-3号,景点,旅行社,123.441557,41.812307
中国旅行社,辽宁,沈阳,沈阳,024,135****5427,西塔/北市场,南京北街21号远东大厦11楼,景点,旅行社,123.42057,41.810333
名流旅行社,辽宁,沈阳,沈阳,024,66774405;88618711,东中街,万泉街道珠林路90号13门,景点,旅行社,123.483506,41.808956
沈阳客运天天旅行社有限公司,辽宁,沈阳,沈阳,024,66688799,北行/辽大,长江南街208号美联大厦1107（碧塘公园）,景点,旅行社,123.412671,41.818441
虎跃旅行社,辽宁,沈阳,沈阳,024,23418462;23419262,西塔/北市场,市府大路45号虎跃快捷酒店4层,景点,旅行社,123.413352,41.804212
虎跃旅行社,辽宁,沈阳,沈阳,024,62435888,中街/故宫,广宜街2号4门,景点,旅行社,123.446966,41.805486
爱新觉罗皇家博物院,辽宁,沈阳,法库县,024,87021111,法库县其他,大孤家子镇203国道半拉山村西南520米,景点,博物馆,123.308216,42.333071
1905文化创意园,辽宁,沈阳,沈阳,024,182****1905,北二路,兴华北街1905-8号门,景点,创意园区,123.382436,41.812444
四方蓝天国际旅行社,辽宁,沈阳,沈阳,024,182****2255,南市/马路湾,十三纬路39号格林SOHO大厦1604室,景点,旅行社,123.421878,41.784288
吉祥寺,辽宁,沈阳,法库县,024,,大卖场,兴法路33号,景点,宗教,123.416171,42.507335
皇寺广场,辽宁,沈阳,沈阳,024,,西塔/北市场,南京北街18号,景点,宗教,123.426717,41.807341
中国旅行社,辽宁,沈阳,沈阳,024,23875248,南市/马路湾,和平南大街43号,景点,旅行社,123.408264,41.783052
沈阳北国旅行社,辽宁,沈阳,沈阳,024,62422515,北站/市府,惠工广场,景点,旅行社,123.440134,41.813636
玩美假期旅行社,辽宁,沈阳,沈阳,024,31585880,南湖公园/三好街,三好街华强广场D座1206室,景点,旅行社,123.426914,41.762547
方家栏基督教会,辽宁,沈阳,沈阳,024,,长青街,方兴路6-2号3门,景点,宗教,123.497716,41.777036
领航旅行社,辽宁,沈阳,沈阳,024,136****1545,小白楼,华山路298号（小白楼）,景点,旅行社,123.395682,41.822082
周恩来少年读书旧址区,辽宁,沈阳,沈阳,024,62437085,中街/故宫,万泉街道大东路育才巷10号,景点,古代遗迹,123.466038,41.794926
中山路欧风街,辽宁,沈阳,沈阳,024,,太原街,广州街与桂林街交叉口东100米,景点,步行街,123.413143,41.797358
金运之旅,辽宁,沈阳,沈阳,024,96677,文艺路/文化路,文化路家乐福2楼,景点,旅行社,123.436533,41.770693
虎石台公园,辽宁,沈阳,沈阳,024,,虎石台,建设路与兴盛街交叉路口往东南约180米,景点,公园/广场,123.515021,41.942188
长寿园,辽宁,沈阳,新民市,024,,新民市其他,304国道附近,景点,更多景点/周边游,122.961753,42.00974
康辉国际旅行社有限公司,辽宁,沈阳,新民市,024,27622513,南转盘,站前大街123号,景点,旅行社,122.830729,41.986644
三道岗子乡基督教活动点,辽宁,沈阳,新民市,024,,新民市其他,郭三线基督教堂（郭三线）附近,景点,景点/周边游,123.122002,42.078751
好运旅行社,辽宁,沈阳,新民市,024,87515799,新民市中心城区,伯爵公园道1号,景点,旅行社,122.827751,41.989871
新开河公园,辽宁,沈阳,新民市,024,,新民市其他,东郊路与102国道交叉口南150米,景点,公园/广场,122.851114,42.003754
沈阳市新民城区基督教堂,辽宁,沈阳,新民市,024,,新民市其他,102国道,景点,宗教,122.823571,42.009873
新联旅行社,辽宁,沈阳,新民市,024,62278911;138****0606,新民市中心城区,站前大街98号向阳新村11号楼,景点,旅行社,122.826335,41.991735
农业百科园,辽宁,沈阳,新民市,024,,新民市其他,姜张线（沈阳三农博览园对面）,景点,科技馆,122.782657,42.137547
三圣寺,辽宁,沈阳,新民市,024,,新民市其他,姜张线,景点,宗教,122.784986,42.139299
新民基督教堂,辽宁,沈阳,新民市,024,,新民市其他,人民政府西侧约260米,景点,宗教,123.122,42.07875
海佛林,辽宁,沈阳,新民市,024,,新民市中心城区,中兴西路92-3号,景点,景点/周边游,122.824246,41.993206
三圣苑,辽宁,沈阳,新民市,024,,新民市其他,姜张线,景点,景点/周边游,122.783477,42.139374
湖滨公园,辽宁,沈阳,新民市,024,,新民市中心城区,湖滨街与湖滨西路交叉口东280米,景点,公园/广场,122.840338,41.993673
辽滨塔,辽宁,沈阳,新民市,024,,新民市其他,东北29公里处的辽滨村,景点,历史建筑,123.066186,42.136753
辽河东基督教福音堂,辽宁,沈阳,新民市,024,,新民市其他,基督教堂（304国道北）,景点,宗教,123.016681,41.960153
新民市烈士陵园,辽宁,沈阳,新民市,024,87853627,新民市其他,市社会福利院对面,景点,烈士陵园,122.841356,42.014537
潢南河带状公园,辽宁,沈阳,新民市,024,,新民市其他,中兴东路,景点,公园/广场,122.851684,42.002088
锡伯族家庙,辽宁,沈阳,沈阳,024,,西塔/北市场,皇寺路178号,景点,宗教,123.426689,41.807827
辽宁总站,辽宁,沈阳,沈阳,024,,西塔/北市场,总站路100号,景点,人文古迹,123.42683,41.810916
机电产品一条街,辽宁,沈阳,沈阳,024,,太原街,中华路2号,景点,步行街,123.397007,41.793865
沈阳旅行服务段,辽宁,沈阳,沈阳,024,,南市/马路湾,新兴街15号,景点,旅行社,123.406117,41.776954
光大国际旅行社,辽宁,沈阳,沈阳,024,23853777,太原街,南京南街34号沈铁文化活动楼203,景点,旅行社,123.402672,41.787072
东洋拓殖株式会社奉天支店旧址,辽宁,沈阳,沈阳,024,,太原街,中山路101甲,景点,古代遗迹,123.411805,41.796762
奉天警察署旧址,辽宁,沈阳,沈阳,024,,太原街,中山路106号,景点,古代遗迹,123.409823,41.79781
博曼广场,辽宁,沈阳,沈阳,024,31317887,西塔/北市场,西塔新开道敦化一路安图街3号,景点,广场,123.408603,41.805883
平安座旧址,辽宁,沈阳,沈阳,024,,太原街,民主路72号,景点,古代遗迹,123.398914,41.78785
清风海岸旅行社,辽宁,沈阳,沈阳,024,,西塔/北市场,市府大路55号年华国际大厦0725号,景点,旅行社,123.415067,41.804091
城建林,辽宁,沈阳,沈阳,024,,南湖公园/三好街,文体西路137号,景点,自然风光,123.399496,41.763704
领事馆绿地,辽宁,沈阳,沈阳,024,,南市/马路湾,嘉隆大厦a座1102号,景点,公园/广场,123.425487,41.784851
龙游旅行社有限公司,辽宁,沈阳,沈阳,024,,西塔/北市场,哈尔滨路58号房联大厦822号,景点,旅行社,123.425095,41.812289
康辉国际旅行社,辽宁,沈阳,沈阳,024,151****6281,于洪新城,南阳湖街166-11号附近,景点,旅行社,123.331181,41.742455
天马旅行社,辽宁,沈阳,沈阳,024,31503883,西塔/北市场,市府大路166-168号华姿国际大厦D-15-2,景点,旅行社,123.421268,41.805104
森林湖,辽宁,沈阳,沈阳,024,,和平区,驼峰街,景点,森林公园,123.3724,41.698065
刘少奇同志秘密居住地,辽宁,沈阳,沈阳,024,22724486,西塔/北市场,皇寺路福安巷3号,景点,更多景点/周边游,123.424709,41.807949
宝中旅游,辽宁,沈阳,沈阳,024,,南市/马路湾,云集东巷23号,景点,旅行社,123.421216,41.788716
车向忱旧居,辽宁,沈阳,沈阳,024,,太原街,太原街商圈南三马路27号,景点,名人故居,123.39895,41.78641
中国旅行社,辽宁,沈阳,沈阳,024,31326278;133****6168,西塔/北市场,北市场街道市府大路55号年华国际大厦102室,景点,旅行社,123.415214,41.803907
居士林,辽宁,沈阳,沈阳,024,24142553,五爱市场,大南街富教巷16至2号,景点,自然景观,123.460063,41.781745
老年旅行社,辽宁,沈阳,沈阳,024,22895992;22893579,南市/马路湾,北三经街51号,景点,旅行社,123.425004,41.795994
东三省官银号旧址,辽宁,沈阳,沈阳,024,81352539,中街/故宫,朝阳街21号（中街地铁站B1口步行150米）,景点,古代遗迹,123.461004,41.80289
皂角园,辽宁,沈阳,沈阳,024,,文艺路/文化路,滨河街道文艺路54号,景点,公园/广场,123.447616,41.775554
清盛京城德盛门瓮城遗址,辽宁,沈阳,沈阳,024,,五爱市场,大南街1号,景点,古代遗迹,123.460368,41.792708
沈阳市园林植物标本公园,辽宁,沈阳,沈阳,024,,五里河,南塔街道南塔西街与科普路交叉口西北150米,景点,植物园,123.443866,41.759848
泰达旅行社,辽宁,沈阳,沈阳,024,,长青街,文富路30号,景点,旅行社,123.467883,41.770987
辽宁康辉国际旅行社,辽宁,沈阳,沈阳,024,22945555,奉天街沿线,小西路与奉天街交叉口南50米,景点,旅行社,123.440251,41.800711
盛京旅游文化广场,辽宁,沈阳,沈阳,024,,中街/故宫,沈阳路与承德路交叉口东北20米,景点,公园/广场,123.450498,41.797838
捷旅假期,辽宁,沈阳,沈阳,024,,北站/市府,北站路77号光达大厦C座1单元18层,景点,旅行社,123.437129,41.815579
沈阳中意国际旅行社,辽宁,沈阳,沈阳,024,31663033,北站/市府,北站路112号瑞心东方酒店1-2层,景点,旅行社,123.440473,41.818614
中国国际旅行社,辽宁,沈阳,沈阳,024,88506060;88522199,北站/市府,北顺城路59号汉庭一楼,景点,旅行社,123.449396,41.806964
康辉旅游,辽宁,沈阳,沈阳,024,62219996,文艺路/文化路,文化东路52号,景点,旅行社,123.471847,41.769272
金运之旅,辽宁,沈阳,沈阳,024,,长青街,万柳塘路63号万泉商务中心F1层,景点,旅行社,123.473867,41.782004
