名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
中青旅新疆国际旅行社公司,新疆,乌鲁木齐,乌鲁木齐,0901,,文化路,解放南路255号珠拉大厦12层1219室,景点,旅行社,87.61908,43.786182
新疆大学科技园,新疆,乌鲁木齐,乌鲁木齐,0901,,克拉玛依西路,克拉玛依西街688号,景点,科技馆,87.565001,43.818541
团结清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,温泉路,温泉西路59号山水名苑小区旁,景点,宗教,87.651642,43.83062
保昌堡西寺,新疆,乌鲁木齐,乌鲁木齐,0901,,新市区,007乡道与保昌堡三路交叉口东120米,景点,宗教,87.527525,43.961964
长胜大队清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,仓房沟,仓房沟南路295号,景点,宗教,87.510719,43.735589
大石头清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,达坂城区,石人沟中路2519号,景点,宗教,87.802521,43.814217
大寨沟清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,头屯河区,银川路344号,景点,宗教,87.492476,43.879456
东白杨沟旅游风景区,新疆,乌鲁木齐,乌鲁木齐县,0901,4666931,乌鲁木齐县其他,东白杨沟村附近,景点,自然风光,87.253708,43.438095
法明寺,新疆,乌鲁木齐,乌鲁木齐县,0901,5921220,乌鲁木齐县其他,天山大道AK南430米,景点,宗教,87.396217,43.455441
和平园,新疆,乌鲁木齐,乌鲁木齐,0901,,阿勒泰路,苏州西街288号对面,景点,公园/广场,87.556213,43.857388
郃阳渠清真寺,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,天山大道AK号,景点,宗教,87.42054,43.520756
黑头山维族清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,阿勒泰路,阿勒泰路918号,景点,宗教,87.563942,43.848381
红沙滩风景区,新疆,乌鲁木齐,乌鲁木齐,0901,,头屯河区,永丰镇西山农场附近,景点,海滨沙滩,87.371114,43.807384
红雁池风景旅游区,新疆,乌鲁木齐,乌鲁木齐,0901,,天山区,燕儿窝路与红雁池南路交叉口东2公里,景点,自然风光,87.616142,43.709633
徽庄·水乡旅游区,新疆,乌鲁木齐,乌鲁木齐,0901,,新市区,六十户鱼乡,景点,更多景点/周边游,87.440143,44.044563
冀宝斋画廊,新疆,乌鲁木齐,乌鲁木齐,0901,136****2056,五星南路,新民路西二巷与新民路交叉路口往东约50米（创天大厦东侧）,景点,美术馆,87.620841,43.806671
居春园,新疆,乌鲁木齐,乌鲁木齐,0901,,南湖路,南湖南路西2巷47号,景点,公园/广场,87.610207,43.822601
军垦美术馆,新疆,乌鲁木齐,乌鲁木齐,0901,,红旗路,民主路158号,景点,美术馆,87.615936,43.796883
乌鲁木齐科学技术馆,新疆,乌鲁木齐,乌鲁木齐,0901,5509830,中山路,黑龙江路1号青少年宫院内,景点,科技馆,87.60495,43.793633
李家湾清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,达坂城区,达西路7号,景点,宗教,88.363121,43.499638
历代和阗玉博物馆,新疆,乌鲁木齐,乌鲁木齐,0901,3783953,二宫体育馆,北京中路367号,景点,博物馆,87.552109,43.883636
庙尔沟瀑布风景区,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,庙尔沟村附近,景点,自然风光,87.435669,43.414352
南北新农业博览馆,新疆,乌鲁木齐,乌鲁木齐,0901,,南湖路,南湖西路168号,景点,展览馆,87.608902,43.825211
