名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
中国国旅江苏国际旅行社,江苏,南京,南京,025,86649530,奥体中心,庐山路158号嘉业国际城2号楼2层,景点,旅行社,118.728752,31.999523
中国国旅,江苏,南京,南京,025,52136756,东山镇,上元大街253号,景点,旅行社,118.833191,31.952188
中国国旅（江苏）国际旅行社,江苏,南京,南京,025,58780387,瑞金路沿线,大光路118号金陵尚府73号,景点,旅行社,118.804731,32.026221
中国国旅（江苏）国际旅行社,江苏,南京,南京,025,85862960,莫愁湖/水西门,云锦路58号万达东坊壹街区福园街100号,景点,旅行社,118.742311,32.032083
中国国旅（江苏）国际旅行社,江苏,南京,南京,025,84430096;83229586,东城汇,文苑路8号东城汇F1层,景点,旅行社,118.908928,32.097919
中国国旅江苏国际旅行社,江苏,南京,南京,025,83718938,莫愁湖/水西门,"集庆门大街53号（81,83路彩虹苑站对面）",景点,旅行社,118.759757,32.022067
中国国旅江苏国际旅行社,江苏,南京,南京,025,83611099,君临紫金商业街,小卫街20号,景点,旅行社,118.851402,32.036961
中国国旅江苏国际旅行社,江苏,南京,南京,025,85730256,常府街/长白街,文昌巷16号(大行宫地铁站出入口步行410米),景点,旅行社,118.794426,32.037457
中北国际旅游,江苏,南京,南京,025,52137379,东山镇,新亭路与竹山路交叉口东40米,景点,旅行社,118.846306,31.942839
尚家艺术馆,江苏,南京,南京,025,,草场门/龙江,石头城路97号C区1001号,景点,美术馆,118.750038,32.063683
惠淘惠买旅游直通车,江苏,南京,南京,025,133****1845;133****1844,草场门/龙江,湛江路59号,景点,旅行社,118.743713,32.045502
中瑞旅行社,江苏,南京,南京,025,58581359,建宁路,建宁路300号大观天地mall2楼,景点,旅行社,118.743576,32.092491
悠悠行旅游网,江苏,南京,南京,025,68569766;68517873,火车站/玄武湖,玄武门22号江苏展览馆门口,景点,旅行社,118.785507,32.070412
悠悠行旅行网,江苏,南京,南京,025,66654320,东山镇,金箔路999号黄金海岸第二街区106号舜天海外旅行社,景点,旅行社,118.836922,31.950134
凯撒旅行社,江苏,南京,南京,025,69811943,新街口地区,石鼓路42号建华大厦6楼C-06室(新街口天安大厦),景点,旅行社,118.782211,32.039551
天行健户外俱乐部,江苏,南京,南京,025,135****8864,江宁区,石狮路6号,景点,旅行社,118.712296,31.724386
要出发旅行网,江苏,南京,南京,025,4001181166,大厂,新华东路289号东,景点,旅行社,118.786835,32.247898
牡丹书画院,江苏,南京,南京,025,,山西路/湖南路,四卫头56-2号附近,景点,美术馆,118.768911,32.067831
千盛农庄,江苏,南京,南京,025,182****8668,江宁区,牛首大道119号,景点,更多景点/周边游,118.711601,31.882002
新街口步行街,江苏,南京,南京,025,,新街口地区,老村街道正洪街（新街口地铁站12号口步行160米）,景点,休闲街区,118.786469,32.037876
中国旅行社,江苏,南京,南京,025,135****6262,铁心桥/楚翘城,软件大道118号,景点,旅行社,118.766847,31.97488
青奥体育公园,江苏,南京,南京,025,,浦口区,江浦街道城南河路99号,景点,城市公园,118.66428,32.046235
江苏江宁汤山方山国家地质公园博物馆,江苏,南京,南京,025,68720777,汤山镇,汤山街道汤泉西路169号（汤山国家地质公园内）,景点,博物馆,119.040429,32.055571
鱼嘴湿地公园,江苏,南京,南京,025,,奥体中心,江心洲街道扬子江大道888号,景点,自然景观,118.665903,31.974216
南京国际青年文化公园,江苏,南京,南京,025,86467557,国际博览中心/元通,双闸街道扬子江大道与江山大街交叉口西北200米,景点,城市公园,118.707314,31.996115
钱仓葵花园,江苏,南京,南京,025,57520042,六合区,钱仓村祝夏组,景点,动植物园,118.895416,32.34753
巴布洛生态谷,江苏,南京,南京,025,57097268,六合区,竹镇竹金路现代农业产业生态园内,景点,动植物园,118.60672,32.490082
江苏省现代美术馆,江苏,南京,南京,025,83572082,奥体中心,梦都大街50号,景点,美术馆,118.740206,32.006246
三国村,江苏,南京,南京,025,52295888,江宁区,淳化街道滨淮社区马场山村,景点,特色乡村,119.099995,31.907074
南京眼步行桥,江苏,南京,南京,025,,奥体中心,河西新城青奥轴线中轴,景点,现代建筑,118.704958,31.992942
南京奥林匹克博物馆,江苏,南京,南京,025,87750589;87766777,奥体中心,金沙江西街9号（保利大剧院旁）,景点,博物馆,118.705559,31.992278
南京雨花石珍品陈列馆,江苏,南京,南京,025,189****3453,夫子庙地区,夫子庙东市4号,景点,博物馆,118.788879,32.021038
南化公司原厂史陈列馆,江苏,南京,南京,025,,大厂,葛关路196号(近南化宾馆),景点,陈列馆,118.765541,32.227673
桠溪慢城文峰塔,江苏,南京,高淳区,025,56856777,大山风景区,生态路6号桠溪国际慢城内,景点,历史建筑,119.083237,31.418518
漆桥古村落,江苏,南京,高淳区,025,57850037,漆桥镇,漆桥街道漆桥村523号,景点,古村古镇,118.992493,31.375921
薛城遗址公园,江苏,南京,高淳区,025,57388868,高淳区,淳溪镇薛城村薛四村,景点,公园/广场,118.854286,31.362058
