名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
将军纪念馆,湖南,长沙,浏阳,0731,,浏阳市其他,桥北路10号,景点,纪念馆,113.687688,27.905209
显应宫,湖南,长沙,浏阳,0731,,浏阳市其他,普济寺附近,景点,历史建筑,113.953109,28.211769
强兴公园,湖南,长沙,浏阳,0731,,浏阳市其他,强兴大道,景点,公园/广场,113.597227,28.161795
三元宫,湖南,长沙,浏阳,0731,,浏阳市其他,关口街道浏阳河东路南50米,景点,宗教,113.665807,28.149009
张氏家庙,湖南,长沙,浏阳,0731,,浏阳市其他,荆石公路东50米,景点,宗教,113.780719,28.07592
问津古寺巷,湖南,长沙,浏阳,0731,83666693,淮川街道,嗣同路37号,景点,宗教,113.629162,28.137242
象形风景区,湖南,长沙,浏阳,0731,82722598,浏阳市其他,秋收起义纪念碑附近,景点,自然风光,113.877907,28.401672
观音堂,湖南,长沙,浏阳,0731,,浏阳市其他,荷花街道106国道,景点,宗教,113.70145,28.038674
大围山旅客服务中心,湖南,长沙,浏阳,0731,,浏阳市其他,大围山国家森林公园内（西侧）,景点,公园/广场,114.077071,28.42413
王首道同志故居,湖南,长沙,浏阳,0731,,浏阳市其他,309省道,景点,名人故居,114.19912,28.366636
浏阳龙王庙,湖南,长沙,浏阳,0731,,浏阳市其他,011县道,景点,宗教,113.409497,28.448388
紫云山,湖南,长沙,浏阳,0731,,浏阳市其他,谢家村西瓜基地西南侧80米,景点,自然风光,113.530824,28.307383
狮山书院,湖南,长沙,浏阳,0731,,浏阳市其他,109县道北150米,景点,历史建筑,113.758725,28.282254
南峰寺,湖南,长沙,浏阳,0731,,浏阳市其他,S326,景点,宗教,113.820175,27.994741
龙王祠,湖南,长沙,浏阳,0731,,浏阳市其他,茶坊北侧210米,景点,宗教,113.554836,28.216027
普照寺,湖南,长沙,浏阳,0731,,浏阳市其他,小河希望中学东300米,景点,景点/周边游,114.068378,28.217347
栗木桥景区,湖南,长沙,浏阳,0731,,浏阳市其他,大围山国家森林公园内,景点,自然风光,114.079857,28.422134
大围山楚东万亩桃林观光园,湖南,长沙,浏阳,0731,,浏阳市其他,河西路浏阳市大围山镇东门完全小学西北侧约180米,景点,更多景点/周边游,114.016334,28.457663
柏铃社区居民健身休闲文化广场,湖南,长沙,浏阳,0731,,浏阳市其他,柏西街与紫薇路交叉口东北方向150米,景点,公园/广场,113.220917,28.053407
祖宗庙,湖南,长沙,浏阳,0731,,浏阳工业园,洞阳镇,景点,宗教,113.424195,28.211421
向阳广场,湖南,长沙,浏阳,0731,,浏阳市其他,创业大道231号,景点,广场,113.925122,28.042132
圣帝庙,湖南,长沙,浏阳,0731,,浏阳市其他,008县道东50米,景点,宗教,113.605108,27.984208
客家大观园,湖南,长沙,浏阳,0731,186****9999,浏阳市其他,大围山镇大围山国家森林公园栗木桥景区内,景点,更多景点/周边游,114.074101,28.42075
邱氏族祠,湖南,长沙,浏阳,0731,,大瑶镇,瑶礼路203号,景点,宗教,113.722102,27.957321
永安南岳庙,湖南,长沙,浏阳,0731,83208654,永安镇,中和西街与永中路交叉口西北150米,景点,宗教,113.291168,28.218664
